id_clima,id_municipio,fecha,cielo,t_max,t_min,prob_prec,velocidad_viento,direccion_viento
9138,1629,2024-11-27,Medio nublado,31.70,14.40,0.00,4.00,Suroeste
9139,1629,2024-11-28,Medio nublado,21.40,10.20,0.00,14.20,Norte
9140,1629,2024-11-29,Cielo nublado,17.60,8.60,0.00,6.00,Norte
9141,1131,2024-11-26,Poco nuboso,26.90,15.70,0.00,5.60,Suroeste
9142,1131,2024-11-27,Despejado,28.20,15.30,0.00,5.40,Sur
9143,1131,2024-11-28,Poco nuboso,28.70,15.60,0.00,5.60,Suroeste
9144,1131,2024-11-29,Cielo nublado,19.50,14.10,0.00,4.10,Norte
9145,1911,2024-11-26,Poco nuboso,25.00,10.70,0.00,5.40,Noreste
9146,1911,2024-11-27,Despejado,29.10,10.90,0.00,6.20,Sur
9147,1911,2024-11-28,Poco nuboso,32.20,12.70,0.00,5.60,Sureste
9148,1911,2024-11-29,Medio nublado,19.60,10.40,0.00,5.20,Noreste
9149,755,2024-11-26,Despejado,20.60,7.00,0.00,7.80,Noreste
9150,755,2024-11-27,Despejado,25.10,8.40,0.00,6.90,Sur
9151,755,2024-11-28,Despejado,25.80,7.90,0.00,8.90,Noreste
9152,755,2024-11-29,Despejado,22.00,7.20,0.00,6.40,Noreste
9153,497,2024-11-26,Poco nuboso,24.60,12.70,0.00,7.20,Oeste
9154,497,2024-11-27,Despejado,28.50,12.90,0.00,7.30,Oeste
9155,497,2024-11-28,Poco nuboso,31.50,15.10,0.00,6.10,Oeste
9156,497,2024-11-29,Medio nublado,19.40,11.70,0.00,5.80,Noreste
9157,715,2024-11-26,Despejado,22.50,7.20,0.00,7.30,Noreste
9158,715,2024-11-27,Despejado,26.20,7.90,0.00,6.30,Sur
9159,715,2024-11-28,Poco nuboso,27.30,8.50,0.00,8.10,Noreste
9160,715,2024-11-29,Despejado,23.00,7.60,0.00,6.70,Noreste
9161,1626,2024-11-26,Despejado,20.50,6.60,0.00,7.80,Noreste
9162,1626,2024-11-27,Despejado,24.90,8.00,0.00,6.50,Sur
9163,1626,2024-11-28,Despejado,25.50,7.60,0.00,8.90,Noreste
9164,1626,2024-11-29,Despejado,22.00,7.00,0.00,6.10,Noreste
9165,698,2024-11-26,Despejado,21.10,6.90,0.00,7.40,Noreste
9166,698,2024-11-27,Despejado,25.20,7.90,0.00,6.10,Sur
9167,698,2024-11-28,Despejado,25.90,8.20,0.00,8.80,Noreste
9168,698,2024-11-29,Despejado,22.20,7.40,0.00,6.20,Noreste
9169,2314,2024-11-26,Despejado,22.00,10.70,0.00,8.40,Suroeste
9170,2314,2024-11-27,Despejado,24.90,10.90,0.00,9.70,Suroeste
9171,2314,2024-11-28,Despejado,27.80,12.90,0.00,6.90,Suroeste
9172,2314,2024-11-29,Medio nublado,18.60,11.00,0.00,5.20,Noreste
9173,613,2024-11-26,Despejado,21.60,7.20,0.00,6.90,Noreste
9174,613,2024-11-27,Despejado,25.90,8.00,0.00,6.10,Suroeste
9175,613,2024-11-28,Poco nuboso,26.90,8.50,0.00,8.60,Noreste
9176,613,2024-11-29,Despejado,22.20,7.80,0.00,7.00,Noreste
9177,1871,2024-11-26,Despejado,21.60,7.70,0.00,6.80,Noreste
9178,1871,2024-11-27,Despejado,26.20,8.70,0.00,6.30,Suroeste
9179,1871,2024-11-28,Poco nuboso,27.30,9.10,0.00,8.40,Noreste
9180,1871,2024-11-29,Despejado,21.50,8.90,0.00,6.90,Noreste
9181,2098,2024-11-26,Poco nuboso,22.40,10.60,0.00,11.20,Sureste
9182,1961,2024-11-26,Poco nuboso,22.40,10.60,0.00,11.20,Sureste
9183,1804,2024-11-26,Poco nuboso,22.40,10.60,0.00,11.20,Sureste
9184,794,2024-11-26,Poco nuboso,22.40,10.60,0.00,11.20,Sureste
9185,293,2024-11-26,Poco nuboso,22.40,10.60,0.00,11.20,Sureste
9186,2098,2024-11-27,Medio nublado,29.30,13.30,0.00,9.10,Sur
9187,1961,2024-11-27,Medio nublado,29.30,13.30,0.00,9.10,Sur
9188,1804,2024-11-27,Medio nublado,29.30,13.30,0.00,9.10,Sur
9189,794,2024-11-27,Medio nublado,29.30,13.30,0.00,9.10,Sur
9190,293,2024-11-27,Medio nublado,29.30,13.30,0.00,9.10,Sur
9191,2098,2024-11-28,Cielo nublado,19.70,9.20,0.00,23.40,Norte
9192,1961,2024-11-28,Cielo nublado,19.70,9.20,0.00,23.40,Norte
9193,1804,2024-11-28,Cielo nublado,19.70,9.20,0.00,23.40,Norte
9194,794,2024-11-28,Cielo nublado,19.70,9.20,0.00,23.40,Norte
9195,293,2024-11-28,Cielo nublado,19.70,9.20,0.00,23.40,Norte
9196,2098,2024-11-29,Cielo nublado,16.50,8.30,0.00,10.50,Sureste
9197,1961,2024-11-29,Cielo nublado,16.50,8.30,0.00,10.50,Sureste
9198,1804,2024-11-29,Cielo nublado,16.50,8.30,0.00,10.50,Sureste
9199,794,2024-11-29,Cielo nublado,16.50,8.30,0.00,10.50,Sureste
9200,293,2024-11-29,Cielo nublado,16.50,8.30,0.00,10.50,Sureste
9201,1570,2024-11-26,Despejado,18.70,5.20,0.00,6.50,Noreste
9202,1570,2024-11-27,Despejado,23.60,7.70,0.00,7.20,Noreste
9203,1570,2024-11-28,Despejado,24.60,5.80,0.00,7.40,Noreste
9204,1570,2024-11-29,Despejado,20.00,5.70,0.00,6.90,Noreste
9205,697,2024-11-26,Despejado,19.20,5.10,0.00,7.80,Noreste
9206,697,2024-11-27,Despejado,23.80,7.40,0.00,6.60,Sur
9207,697,2024-11-28,Despejado,24.20,5.60,0.00,9.00,Noreste
9208,697,2024-11-29,Despejado,21.40,5.30,0.00,6.10,Noreste
9209,1900,2024-11-26,Despejado,23.30,8.80,0.00,7.20,Noreste
9210,1900,2024-11-27,Despejado,27.30,9.00,0.00,5.50,Sur
9211,1900,2024-11-28,Poco nuboso,28.40,9.80,0.00,7.60,Noreste
9212,1900,2024-11-29,Despejado,22.80,9.30,0.00,7.60,Este
9213,474,2024-11-26,Despejado,24.10,8.80,0.00,8.70,Noreste
9214,474,2024-11-27,Despejado,27.50,8.80,0.00,5.70,Suroeste
9215,474,2024-11-28,Medio nublado,28.30,9.40,0.00,8.60,Noreste
9216,474,2024-11-29,Despejado,24.00,8.90,0.00,8.80,Este
9217,717,2024-11-26,Despejado,21.20,9.30,0.00,8.30,Suroeste
9218,717,2024-11-27,Despejado,24.70,9.90,0.00,9.80,Suroeste
9219,717,2024-11-28,Despejado,27.70,11.30,0.00,6.50,Suroeste
9220,717,2024-11-29,Medio nublado,18.30,10.10,0.00,5.60,Noreste
9221,945,2024-11-26,Despejado,20.40,5.00,0.00,7.70,Noreste
9222,945,2024-11-27,Despejado,24.30,7.00,0.00,5.20,Noreste
9223,945,2024-11-28,Despejado,24.70,6.40,0.00,8.80,Noreste
9224,945,2024-11-29,Despejado,21.80,5.90,0.00,4.70,Noreste
9225,2434,2024-11-26,Poco nuboso,24.90,12.70,0.00,6.50,Suroeste
9226,2434,2024-11-27,Despejado,28.10,12.50,0.00,7.30,Suroeste
9227,2434,2024-11-28,Poco nuboso,31.00,14.90,0.00,5.80,Suroeste
9228,2434,2024-11-29,Cielo nublado,18.00,11.70,0.00,4.20,Noreste
9229,2025,2024-11-26,Despejado,22.00,6.60,0.00,6.30,Suroeste
9230,2025,2024-11-27,Despejado,25.00,7.60,0.00,6.10,Suroeste
9231,2025,2024-11-28,Poco nuboso,26.00,8.40,0.00,5.50,Norte
9232,2025,2024-11-29,Despejado,23.30,7.40,0.00,4.90,Noreste
9233,1205,2024-11-26,Despejado,21.90,6.90,0.00,7.30,Noreste
9234,1205,2024-11-27,Despejado,25.50,7.90,0.00,6.60,Suroeste
9235,1205,2024-11-28,Poco nuboso,26.50,8.00,0.00,7.10,Noreste
9236,1205,2024-11-29,Despejado,23.00,7.10,0.00,6.50,Noreste
9237,601,2024-11-26,Poco nuboso,22.90,10.00,0.00,7.50,Sureste
9238,601,2024-11-27,Medio nublado,29.60,12.30,0.00,5.60,Sureste
9239,601,2024-11-28,Medio nublado,20.30,8.60,0.00,13.10,Noreste
9240,601,2024-11-29,Cielo nublado,16.20,7.90,0.00,8.60,Sureste
9241,2139,2024-11-26,Despejado,21.70,6.50,0.00,8.20,Noreste
9242,2139,2024-11-27,Despejado,25.30,7.30,0.00,5.60,Sureste
9243,2139,2024-11-28,Despejado,25.70,8.30,0.00,9.00,Noreste
9244,2139,2024-11-29,Despejado,22.80,7.50,0.00,5.00,Noreste
9245,2042,2024-11-26,Despejado,22.70,7.10,0.00,7.20,Noreste
9246,2042,2024-11-27,Despejado,26.20,7.70,0.00,6.30,Sur
9247,2042,2024-11-28,Poco nuboso,27.30,8.40,0.00,7.40,Noreste
9248,2042,2024-11-29,Despejado,23.30,7.50,0.00,6.20,Noreste
9249,2181,2024-11-26,Poco nuboso,23.20,11.10,0.00,6.70,Suroeste
9250,2181,2024-11-27,Despejado,26.80,11.40,0.00,7.40,Suroeste
9251,841,2024-11-28,Despejado,26.50,9.20,0.00,7.90,Norte
9252,841,2024-11-29,Despejado,23.60,8.30,0.00,4.20,Norte
9253,560,2024-11-26,Poco nuboso,24.30,11.40,0.00,6.40,Suroeste
9254,560,2024-11-27,Despejado,28.30,11.30,0.00,7.50,Suroeste
9255,560,2024-11-28,Poco nuboso,31.30,13.50,0.00,5.30,Suroeste
9256,560,2024-11-29,Cielo nublado,18.30,10.90,0.00,4.60,Noreste
9257,1574,2024-11-26,Despejado,20.60,5.30,0.00,8.00,Noreste
9258,1574,2024-11-27,Despejado,24.50,7.10,0.00,5.50,Noreste
9259,1574,2024-11-28,Despejado,24.80,6.70,0.00,9.00,Noreste
9260,1574,2024-11-29,Despejado,22.00,6.20,0.00,4.60,Este
9261,1707,2024-11-26,Poco nuboso,24.90,13.80,0.00,6.80,Suroeste
9262,1707,2024-11-27,Despejado,27.30,13.60,0.00,6.90,Sur
9263,1707,2024-11-28,Poco nuboso,29.50,15.70,0.00,6.10,Suroeste
9264,1707,2024-11-29,Cielo nublado,18.30,12.50,0.00,4.20,Norte
9265,954,2024-11-26,Despejado,22.80,6.80,0.00,6.50,Noreste
9266,954,2024-11-27,Despejado,26.10,7.40,0.00,5.80,Sur
9267,954,2024-11-28,Poco nuboso,27.10,8.40,0.00,6.80,Noreste
9268,954,2024-11-29,Despejado,23.40,7.50,0.00,5.70,Noreste
9269,9,2024-11-26,Despejado,21.70,6.70,0.00,7.60,Noreste
9270,9,2024-11-27,Despejado,25.20,7.30,0.00,5.60,Sur
9271,9,2024-11-28,Despejado,25.70,8.40,0.00,8.80,Noreste
9272,9,2024-11-29,Despejado,22.80,7.70,0.00,5.30,Noreste
9273,88,2024-11-26,Medio nublado,22.10,11.30,0.00,5.00,Noreste
9274,88,2024-11-27,Medio nublado,32.00,14.10,0.00,4.10,Suroeste
9275,88,2024-11-28,Cielo nublado,22.00,10.80,0.00,14.80,Noreste
9276,88,2024-11-29,Cielo nublado,17.00,8.70,0.00,6.90,Noreste
9277,926,2024-11-26,Despejado,22.20,6.50,0.00,6.60,Suroeste
9278,926,2024-11-27,Despejado,25.50,7.40,0.00,6.40,Suroeste
9279,926,2024-11-28,Poco nuboso,26.50,8.00,0.00,6.00,Noreste
9280,926,2024-11-29,Despejado,23.30,7.00,0.00,5.40,Noreste
9281,1554,2024-11-26,Despejado,19.00,5.50,0.00,6.60,Noreste
9282,1554,2024-11-27,Despejado,23.90,7.80,0.00,7.30,Suroeste
9283,1554,2024-11-28,Despejado,25.10,6.30,0.00,7.00,Noreste
9284,1554,2024-11-29,Poco nuboso,19.80,6.30,0.00,6.70,Noreste
9285,1508,2024-11-26,Poco nuboso,25.30,15.10,0.00,6.80,Suroeste
9286,1508,2024-11-27,Despejado,26.10,14.90,0.00,6.80,Suroeste
9287,1508,2024-11-28,Despejado,27.90,16.50,0.00,6.90,Suroeste
9288,1508,2024-11-29,Cielo nublado,19.20,14.10,0.00,4.60,Norte
9289,750,2024-11-26,Poco nuboso,23.50,11.20,0.00,6.40,Suroeste
9290,750,2024-11-27,Despejado,27.20,11.50,0.00,7.00,Suroeste
9291,750,2024-11-28,Poco nuboso,30.30,13.20,0.00,5.00,Suroeste
9292,750,2024-11-29,Cielo nublado,19.00,10.90,0.00,4.70,Noreste
9293,868,2024-11-26,Poco nuboso,25.40,15.00,0.00,6.70,Suroeste
9294,868,2024-11-27,Despejado,26.60,14.90,0.00,6.70,Este
9295,868,2024-11-28,Despejado,27.90,16.20,0.00,6.60,Oeste
9296,868,2024-11-29,Cielo nublado,18.90,13.80,0.00,4.50,Norte
9297,887,2024-11-26,Despejado,22.60,10.10,0.00,6.40,Noreste
9298,887,2024-11-27,Despejado,26.80,10.70,0.00,7.00,Suroeste
9299,887,2024-11-28,Poco nuboso,29.50,12.00,0.00,5.10,Norte
9300,887,2024-11-29,Medio nublado,18.90,10.50,0.00,5.00,Noreste
9301,2438,2024-11-26,Despejado,21.30,6.70,0.00,7.90,Noreste
9302,2438,2024-11-27,Despejado,25.10,7.40,0.00,5.90,Sur
9303,2438,2024-11-28,Despejado,25.50,8.30,0.00,9.10,Noreste
9304,2438,2024-11-29,Despejado,22.70,7.50,0.00,5.50,Noreste
9305,318,2024-11-26,Despejado,20.60,6.00,0.00,8.30,Noreste
9306,318,2024-11-27,Despejado,24.60,7.40,0.00,6.00,Noreste
9307,318,2024-11-28,Despejado,25.00,7.20,0.00,9.20,Noreste
9308,318,2024-11-29,Despejado,22.30,6.60,0.00,5.30,Noreste
9309,2024,2024-11-26,Despejado,22.90,8.60,0.00,7.20,Noreste
9310,2024,2024-11-27,Despejado,27.60,9.20,0.00,6.20,Sur
9311,2024,2024-11-28,Medio nublado,28.80,10.40,0.00,8.40,Noreste
9312,2024,2024-11-29,Poco nuboso,22.30,9.70,0.00,7.90,Noreste
9313,616,2024-11-26,Poco nuboso,30.00,11.60,0.00,6.80,Noreste
9314,616,2024-11-27,Despejado,29.40,10.60,0.00,3.90,Oeste
9315,616,2024-11-28,Medio nublado,29.10,10.90,0.00,3.40,Oeste
9316,616,2024-11-29,Despejado,29.60,11.90,0.00,4.90,Suroeste
9317,1979,2024-11-26,Poco nuboso,21.90,11.00,0.00,10.80,Sureste
9318,1979,2024-11-27,Medio nublado,29.40,13.10,0.00,8.90,Sureste
9319,1979,2024-11-28,Cielo nublado,20.20,9.50,0.00,21.60,Norte
9320,1979,2024-11-29,Cielo nublado,16.70,8.50,0.00,10.80,Sureste
9321,930,2024-11-26,Poco nuboso,29.90,11.20,0.00,5.20,Este
9322,930,2024-11-27,Despejado,30.20,10.60,0.00,3.30,Suroeste
9323,930,2024-11-28,Poco nuboso,30.20,11.70,0.00,3.20,Noroeste
9324,930,2024-11-29,Despejado,30.80,11.50,0.00,4.10,Suroeste
9325,8,2024-11-26,Poco nuboso,31.50,11.90,0.00,4.80,Este
9326,8,2024-11-27,Despejado,31.10,11.70,0.00,4.40,Oeste
9327,8,2024-11-28,Medio nublado,30.80,11.50,0.00,4.00,Oeste
9328,8,2024-11-29,Despejado,31.70,11.00,0.00,4.70,Oeste
9329,233,2024-11-26,Poco nuboso,26.30,10.90,0.00,4.20,Noreste
9330,233,2024-11-27,Despejado,27.70,10.50,0.00,2.50,Norte
9331,233,2024-11-28,Poco nuboso,28.10,11.30,0.00,1.70,Norte
9332,233,2024-11-29,Despejado,28.00,12.00,0.00,4.20,Sur
9333,1501,2024-11-26,Poco nuboso,32.00,11.80,0.00,4.40,Este
9334,1501,2024-11-27,Despejado,31.00,11.20,0.00,3.80,Oeste
9335,1501,2024-11-28,Medio nublado,30.60,11.40,0.00,3.60,Oeste
9336,1501,2024-11-29,Despejado,31.40,11.10,0.00,4.20,Oeste
9337,865,2024-11-26,Poco nuboso,31.00,11.90,0.00,4.80,Este
9338,865,2024-11-27,Despejado,30.60,11.60,0.00,4.10,Oeste
9339,865,2024-11-28,Medio nublado,30.40,11.80,0.00,3.90,Oeste
9340,865,2024-11-29,Despejado,31.50,11.20,0.00,4.00,Oeste
9341,2286,2024-11-26,Poco nuboso,31.80,12.20,0.00,4.70,Oeste
9342,2286,2024-11-27,Despejado,31.20,12.00,0.00,4.80,Oeste
9343,2286,2024-11-28,Medio nublado,30.80,11.50,0.00,4.10,Oeste
9344,2286,2024-11-29,Despejado,32.00,11.00,0.00,5.00,Oeste
9345,1940,2024-11-26,Poco nuboso,27.40,9.80,0.00,7.60,Noreste
9346,1940,2024-11-27,Despejado,29.20,9.90,0.00,3.50,Suroeste
9347,1940,2024-11-28,Medio nublado,29.00,10.40,0.00,3.30,Suroeste
9348,1940,2024-11-29,Despejado,28.00,11.20,0.00,6.70,Suroeste
9349,1235,2024-11-26,Poco nuboso,32.00,11.60,0.00,4.70,Sur
9350,1119,2024-11-26,Poco nuboso,32.00,11.60,0.00,4.70,Sur
9351,1235,2024-11-27,Despejado,31.20,11.00,0.00,3.80,Oeste
9352,1119,2024-11-27,Despejado,31.20,11.00,0.00,3.80,Oeste
9353,1235,2024-11-28,Medio nublado,30.80,11.40,0.00,3.70,Noroeste
9354,1119,2024-11-28,Medio nublado,30.80,11.40,0.00,3.70,Noroeste
9355,1235,2024-11-29,Despejado,31.60,11.10,0.00,4.20,Oeste
9356,1119,2024-11-29,Despejado,31.60,11.10,0.00,4.20,Oeste
9357,485,2024-11-26,Poco nuboso,26.90,11.90,0.00,4.90,Noreste
9358,485,2024-11-27,Despejado,27.70,11.60,0.00,3.50,Suroeste
9359,485,2024-11-28,Poco nuboso,27.90,12.00,0.00,2.90,Sureste
9360,485,2024-11-29,Despejado,28.00,12.70,0.00,4.70,Suroeste
9361,108,2024-11-26,Poco nuboso,29.40,14.10,0.00,5.20,Noreste
9362,108,2024-11-27,Despejado,29.00,13.50,0.00,3.10,Norte
9363,108,2024-11-28,Medio nublado,29.10,13.90,0.00,3.10,Noroeste
9364,108,2024-11-29,Despejado,28.90,14.10,0.00,4.70,Sur
9365,2299,2024-11-26,Medio nublado,24.20,9.50,0.00,5.50,Sureste
9366,2239,2024-11-26,Medio nublado,24.20,9.50,0.00,5.50,Sureste
9367,2082,2024-11-26,Medio nublado,24.20,9.50,0.00,5.50,Sureste
9368,1815,2024-11-26,Medio nublado,24.20,9.50,0.00,5.50,Sureste
9369,1674,2024-11-26,Medio nublado,24.20,9.50,0.00,5.50,Sureste
9370,484,2024-11-26,Medio nublado,24.20,9.50,0.00,5.50,Sureste
9371,2299,2024-11-27,Medio nublado,28.90,12.70,0.00,6.70,Oeste
9372,2239,2024-11-27,Medio nublado,28.90,12.70,0.00,6.70,Oeste
9373,2082,2024-11-27,Medio nublado,28.90,12.70,0.00,6.70,Oeste
9374,1815,2024-11-27,Medio nublado,28.90,12.70,0.00,6.70,Oeste
9375,1674,2024-11-27,Medio nublado,28.90,12.70,0.00,6.70,Oeste
9376,484,2024-11-27,Medio nublado,28.90,12.70,0.00,6.70,Oeste
9377,2299,2024-11-28,Cielo nublado,25.00,6.10,0.00,10.30,Este
9378,2239,2024-11-28,Cielo nublado,25.00,6.10,0.00,10.30,Este
9379,2082,2024-11-28,Cielo nublado,25.00,6.10,0.00,10.30,Este
9380,1815,2024-11-28,Cielo nublado,25.00,6.10,0.00,10.30,Este
9381,1674,2024-11-28,Cielo nublado,25.00,6.10,0.00,10.30,Este
9382,484,2024-11-28,Cielo nublado,25.00,6.10,0.00,10.30,Este
9383,2299,2024-11-29,Cielo nublado,15.80,4.80,0.00,7.40,Sureste
9384,2239,2024-11-29,Cielo nublado,15.80,4.80,0.00,7.40,Sureste
9385,2082,2024-11-29,Cielo nublado,15.80,4.80,0.00,7.40,Sureste
9386,1815,2024-11-29,Cielo nublado,15.80,4.80,0.00,7.40,Sureste
9387,1674,2024-11-29,Cielo nublado,15.80,4.80,0.00,7.40,Sureste
9388,484,2024-11-29,Cielo nublado,15.80,4.80,0.00,7.40,Sureste
9389,2420,2024-11-26,Poco nuboso,28.40,12.40,0.00,4.30,Noreste
9390,2420,2024-11-27,Despejado,28.50,12.00,0.00,3.70,Oeste
9391,2420,2024-11-28,Medio nublado,28.40,11.80,0.00,3.40,Norte
9392,2420,2024-11-29,Despejado,29.30,12.50,0.00,3.60,Suroeste
9393,835,2024-11-26,Poco nuboso,30.20,10.20,0.00,5.40,Noreste
9394,835,2024-11-27,Despejado,29.90,9.60,0.00,3.70,Suroeste
9395,835,2024-11-28,Medio nublado,30.10,10.30,0.00,3.70,Noreste
9396,835,2024-11-29,Despejado,30.10,11.60,0.00,4.50,Noreste
9397,617,2024-11-26,Poco nuboso,26.80,10.40,0.00,5.10,Norte
9398,537,2024-11-26,Poco nuboso,26.80,10.40,0.00,5.10,Norte
9399,617,2024-11-27,Despejado,28.30,9.90,0.00,3.40,Suroeste
9400,537,2024-11-27,Despejado,28.30,9.90,0.00,3.40,Suroeste
9401,617,2024-11-28,Poco nuboso,28.70,11.00,0.00,2.60,Suroeste
9402,537,2024-11-28,Poco nuboso,28.70,11.00,0.00,2.60,Suroeste
9403,617,2024-11-29,Despejado,29.00,11.40,0.00,4.90,Sur
9404,537,2024-11-29,Despejado,29.00,11.40,0.00,4.90,Sur
9405,1263,2024-11-26,Medio nublado,29.50,16.20,0.00,4.00,Suroeste
9406,1263,2024-11-27,Despejado,28.90,15.90,0.00,4.40,Noreste
9407,1263,2024-11-28,Poco nuboso,29.30,16.00,0.00,4.20,Noreste
9408,1263,2024-11-29,Despejado,28.90,16.30,0.00,5.00,Suroeste
9409,2058,2024-11-26,Poco nuboso,29.50,10.40,0.00,6.90,Noreste
9410,2058,2024-11-27,Despejado,29.70,10.00,0.00,4.50,Suroeste
9411,2058,2024-11-28,Medio nublado,29.90,10.60,0.00,4.10,Suroeste
9412,2058,2024-11-29,Despejado,29.70,11.90,0.00,5.20,Suroeste
9413,2288,2024-11-26,Poco nuboso,28.70,14.10,0.00,4.20,Norte
9414,2288,2024-11-27,Despejado,28.10,13.70,0.00,3.40,Norte
9415,2288,2024-11-28,Medio nublado,28.50,14.10,0.00,3.10,Norte
9416,2288,2024-11-29,Despejado,28.10,14.40,0.00,4.70,Norte
9417,2383,2024-11-26,Poco nuboso,30.50,9.90,0.00,4.20,Este
9418,2383,2024-11-27,Despejado,28.90,9.10,0.00,4.10,Este
9419,2383,2024-11-28,Poco nuboso,29.40,10.40,0.00,4.00,Este
9420,2383,2024-11-29,Despejado,30.70,11.50,0.00,4.80,Este
9421,1393,2024-11-26,Despejado,32.20,12.90,0.00,4.10,Noreste
9422,1393,2024-11-27,Despejado,30.70,12.30,0.00,5.30,Oeste
9423,1393,2024-11-28,Poco nuboso,29.90,11.90,0.00,4.70,Suroeste
9424,1393,2024-11-29,Despejado,30.60,10.80,0.00,6.40,Suroeste
9425,1059,2024-11-26,Poco nuboso,29.40,19.00,0.00,4.70,Noreste
9426,1059,2024-11-27,Despejado,29.30,17.80,0.00,5.30,Noreste
9427,1059,2024-11-28,Medio nublado,29.10,17.50,0.00,5.60,Noreste
9428,1059,2024-11-29,Despejado,28.80,17.40,0.00,5.00,Noreste
9429,2441,2024-11-26,Medio nublado,29.80,17.90,0.00,4.70,Suroeste
9430,2441,2024-11-27,Poco nuboso,29.60,17.40,0.00,4.80,Noreste
9431,2441,2024-11-28,Poco nuboso,29.70,17.30,0.00,4.70,Noreste
9432,2441,2024-11-29,Poco nuboso,29.50,17.60,0.00,5.00,Suroeste
9433,445,2024-11-26,Poco nuboso,28.40,13.90,0.00,8.40,Sureste
9434,445,2024-11-27,Medio nublado,30.70,14.50,0.00,6.70,Sur
9435,445,2024-11-28,Poco nuboso,28.60,8.20,0.00,14.20,Este
9436,445,2024-11-29,Medio nublado,22.80,7.50,0.00,8.30,Este
9437,311,2024-11-26,Poco nuboso,30.20,21.80,0.00,5.40,Norte
9438,311,2024-11-27,Despejado,30.90,21.00,0.00,6.50,Norte
9439,311,2024-11-28,Despejado,29.90,20.50,0.00,6.30,Norte
9440,311,2024-11-29,Poco nuboso,29.50,20.50,0.00,5.70,Noreste
9441,2016,2024-11-26,Despejado,28.40,11.70,0.00,4.00,Noroeste
9442,2016,2024-11-27,Despejado,27.80,11.50,0.00,3.70,Noroeste
9443,2016,2024-11-28,Despejado,28.20,11.80,0.00,3.60,Noroeste
9444,2016,2024-11-29,Despejado,27.40,12.60,0.00,4.60,Norte
9445,1137,2024-11-26,Poco nuboso,30.20,12.30,0.00,5.50,Noreste
9446,76,2024-11-26,Poco nuboso,30.20,12.30,0.00,5.50,Noreste
9447,1137,2024-11-27,Despejado,29.70,11.90,0.00,3.60,Suroeste
9448,76,2024-11-27,Despejado,29.70,11.90,0.00,3.60,Suroeste
9449,1137,2024-11-28,Poco nuboso,29.60,12.40,0.00,3.40,Suroeste
9450,76,2024-11-28,Poco nuboso,29.60,12.40,0.00,3.40,Suroeste
9451,1137,2024-11-29,Despejado,30.10,12.30,0.00,4.20,Suroeste
9452,76,2024-11-29,Despejado,30.10,12.30,0.00,4.20,Suroeste
9453,133,2024-11-26,Despejado,29.90,11.50,0.00,5.70,Este
9454,133,2024-11-27,Despejado,29.70,10.80,0.00,6.40,Suroeste
9455,133,2024-11-28,Poco nuboso,28.30,10.60,0.00,5.50,Suroeste
9456,133,2024-11-29,Poco nuboso,29.00,9.00,0.00,7.80,Suroeste
9457,2038,2024-11-26,Poco nuboso,27.00,11.00,0.00,5.80,Noreste
9458,2038,2024-11-27,Despejado,27.60,10.70,0.00,4.20,Sur
9459,2038,2024-11-28,Despejado,28.20,11.00,0.00,3.50,Noreste
9460,2038,2024-11-29,Despejado,27.50,11.70,0.00,6.00,Sur
9461,1739,2024-11-26,Medio nublado,29.90,18.30,0.00,4.50,Suroeste
9462,1739,2024-11-27,Poco nuboso,29.50,17.80,0.00,4.80,Suroeste
9463,1739,2024-11-28,Poco nuboso,29.40,17.60,0.00,4.60,Noreste
9464,1739,2024-11-29,Poco nuboso,29.20,17.80,0.00,4.90,Suroeste
9465,1823,2024-11-26,Poco nuboso,28.30,13.20,0.00,4.50,Noreste
9466,818,2024-11-26,Poco nuboso,28.30,13.20,0.00,4.50,Noreste
9467,1823,2024-11-27,Despejado,28.00,12.80,0.00,2.90,Noroeste
9468,818,2024-11-27,Despejado,28.00,12.80,0.00,2.90,Noroeste
9469,1823,2024-11-28,Medio nublado,28.30,13.10,0.00,2.70,Norte
9470,818,2024-11-28,Medio nublado,28.30,13.10,0.00,2.70,Norte
9471,1823,2024-11-29,Despejado,27.90,13.60,0.00,4.10,Suroeste
9472,818,2024-11-29,Despejado,27.90,13.60,0.00,4.10,Suroeste
9473,987,2024-11-26,Despejado,29.50,12.80,0.00,8.40,Noreste
9474,987,2024-11-27,Despejado,29.00,11.70,0.00,5.10,Suroeste
9475,987,2024-11-28,Medio nublado,28.70,12.00,0.00,4.30,Oeste
9476,987,2024-11-29,Despejado,29.20,12.90,0.00,6.20,Suroeste
9477,847,2024-11-26,Poco nuboso,24.60,14.30,0.00,5.90,Suroeste
9478,847,2024-11-27,Despejado,25.20,13.80,0.00,5.50,Suroeste
9479,847,2024-11-28,Poco nuboso,25.90,14.40,0.00,4.40,Suroeste
9480,847,2024-11-29,Despejado,26.90,14.90,0.00,6.70,Suroeste
9481,972,2024-11-26,Despejado,32.60,13.10,0.00,4.00,Noreste
9482,972,2024-11-27,Despejado,30.90,12.50,0.00,4.90,Suroeste
9483,972,2024-11-28,Poco nuboso,30.10,12.10,0.00,4.60,Suroeste
9484,972,2024-11-29,Despejado,30.80,11.10,0.00,6.20,Norte
9485,908,2024-11-26,Poco nuboso,21.70,11.10,0.00,11.10,Sureste
9486,908,2024-11-27,Medio nublado,28.60,12.90,0.00,9.30,Sureste
9487,908,2024-11-28,Cielo nublado,21.10,9.00,0.00,19.30,Norte
